"X","Y","clc_quartier","clc_secteur","haut_tot","haut_tronc","tronc_diam","fk_arb_etat","fk_stadedev","fk_port","fk_pied","fk_situation","fk_revetement","commentaire_environnement","dte_plantation","age_estim","fk_prec_estim","clc_nbr_diag","dte_abattage","fk_nomtech","villeca","feuillage","remarquable","src_geo"
1719697.1458,8294221.0407,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",8,1,70,"EN PLACE","adulte","étêté","Bande de terre","Alignement","Non","RAS",NA,20,5,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719693.891,8294224.0696,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",8,2,75,"EN PLACE","adulte","étêté","Bande de terre","Alignement","Non","RAS",NA,20,5,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719690.2312,8294227.5029,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",8,2,70,"EN PLACE","adulte","étêté","Bande de terre","Alignement","Non","RAS",NA,20,5,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719686.9668,8294230.5652,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",8,2,70,"EN PLACE","adulte","étêté","Bande de terre","Alignement","Non","RAS",NA,20,5,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719683.3639,8294233.9451,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",8,2,70,"EN PLACE","adulte","étêté","Bande de terre","Alignement","Non","RAS",NA,20,5,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719678.9069,8294238.1262,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",8,2,60,"EN PLACE","adulte","semi libre","Bande de terre","Alignement","Non","RAS",NA,20,5,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719672.4971,8294243.9689,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",8,2,110,"EN PLACE","adulte","étêté","Bande de terre","Alignement","Non","RAS",NA,20,5,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719668.0143,8294248.0793,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",8,3,80,"EN PLACE","adulte","semi libre","Bande de terre","Alignement","Non","RAS",NA,20,5,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719642.4457,8294272.1641,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",10,3,125,"EN PLACE","adulte","étêté","Bande de terre","Alignement","Non","RAS",NA,20,5,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719638.5092,8294275.857,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",8,2,70,"EN PLACE","adulte","étêté","Bande de terre","Alignement","Non","RAS",NA,20,5,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719634.953,8294279.193,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",8,2,90,"EN PLACE","adulte","étêté","Bande de terre","Alignement","Non","RAS",NA,20,5,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719631.7753,8294281.6974,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",8,2,90,"EN PLACE","adulte","étêté","Bande de terre","Alignement","Non","RAS",NA,20,5,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719627.7334,8294285.5547,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",8,2,80,"EN PLACE","adulte","étêté","Bande de terre","Alignement","Non","RAS",NA,20,5,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719625.0828,8294288.1351,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",8,2,80,"EN PLACE","adulte","étêté","Bande de terre","Alignement","Non","RAS",NA,20,5,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719621.0635,8294292.1869,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",8,2,115,"EN PLACE","adulte","étêté","Bande de terre","Alignement","Non","RAS",NA,20,5,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719617.5022,8294294.5368,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",8,2,75,"EN PLACE","adulte","étêté","Bande de terre","Alignement","Non","RAS",NA,20,5,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719614.1925,8294297.8995,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",8,2,85,"EN PLACE","adulte","étêté","Bande de terre","Alignement","Non","RAS",NA,20,5,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719610.0441,8294302.6045,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",8,1,105,"EN PLACE","adulte","étêté","Bande de terre","Alignement","Non","RAS",NA,20,5,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719606.4728,8294305.5783,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",8,2,100,"EN PLACE","adulte","étêté","Bande de terre","Alignement","Non","RAS",NA,20,5,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719603.3966,8294308.4641,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",9,2,80,"EN PLACE","adulte","étêté","Bande de terre","Alignement","Non","RAS",NA,20,5,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719598.4738,8294312.3776,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",8,3,85,"EN PLACE","adulte","étêté","Bande de terre","Alignement","Non","RAS",NA,20,5,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719594.9177,8294315.7136,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",8,3,95,"EN PLACE","adulte","étêté","Bande de terre","Alignement","Non","RAS",NA,20,5,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719591.3128,8294319.0954,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",8,2,65,"EN PLACE","adulte","étêté","Bande de terre","Alignement","Non","RAS",NA,20,5,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719588.2255,8294321.9916,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",8,2,80,"EN PLACE","adulte","étêté","Bande de terre","Alignement","Non","RAS",NA,20,5,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719584.4745,8294325.2705,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",8,2,80,"EN PLACE","adulte","étêté","Bande de terre","Alignement","Non","RAS",NA,20,5,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719580.6511,8294328.8571,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",8,2,60,"EN PLACE","adulte","étêté","Bande de terre","Alignement","Non","RAS",NA,20,5,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719576.7294,8294332.5381,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",8,2,80,"EN PLACE","adulte","étêté","Bande de terre","Alignement","Non","RAS",NA,20,5,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719570.972,8294337.2021,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",6,3,55,"EN PLACE","adulte","semi libre","Bande de terre","Alignement","Non","RAS",NA,20,5,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719568.158,8294340.2009,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",7,2,55,"EN PLACE","adulte","étêté","Bande de terre","Alignement","Non","RAS",NA,20,5,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719565.2746,8294343.4365,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",9,2,90,"EN PLACE","adulte","étêté","Bande de terre","Alignement","Non","RAS",NA,20,5,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719561.9588,8294346.547,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",8,1,90,"EN PLACE","adulte","étêté","Bande de terre","Alignement","Non","RAS",NA,20,5,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719558.7299,8294349.5761,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",8,2,70,"EN PLACE","adulte","étêté","Bande de terre","Alignement","Non","RAS",NA,20,5,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719405.9447,8294464.7146,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",11,2,160,"EN PLACE","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,0,NA,"ACEPLA","VILLE","Feuillu",FALSE,"Orthophoto"
1719461.2792,8294411.3229,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",10,2,135,"ABATTU","adulte","semi libre","gazon","Alignement",NA,"RAS",NA,50,10,0,NA,"ACEPLA","VILLE","Feuillu",FALSE,"Orthophoto"
1719482.2137,8294391.6967,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",9,2,125,"EN PLACE","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,0,NA,"ACEPLA","VILLE","Feuillu",FALSE,"Orthophoto"
1719503.155,8294370.5248,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",7,2,130,"EN PLACE","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,0,NA,"ACEPLA","VILLE","Feuillu",FALSE,"Orthophoto"
1719511.0441,8294363.4294,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",9,2,65,"EN PLACE","adulte","cépée","gazon","Alignement","Non","Cépée de 2 brins : 115 et 60 cm de circonférence",NA,50,10,0,NA,"ROBPSE","VILLE","Feuillu",FALSE,"Orthophoto"
1719549.4826,8294329.2539,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",13,3,210,"EN PLACE","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,0,NA,"ACEPLA","VILLE","Feuillu",FALSE,"Orthophoto"
1719556.1413,8294323.0114,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",13,3,175,"EN PLACE","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,0,NA,"ACEPLA","VILLE","Feuillu",FALSE,"Orthophoto"
1719562.9356,8294316.3318,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",8,2,140,"SUPPRIMÉ","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,0,2014-01-01,"ACEPLA","VILLE","Feuillu",FALSE,"Orthophoto"
1719586.2658,8294294.8297,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",14,2,140,"EN PLACE","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,0,NA,"ACEPLA","VILLE","Feuillu",FALSE,"Orthophoto"
1719592.3518,8294289.1241,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",14,2,155,"EN PLACE","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,0,NA,"ACEPLA","VILLE","Feuillu",FALSE,"Orthophoto"
1719599.1823,8294282.7204,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",18,3,210,"EN PLACE","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,0,NA,"ACEPSE","VILLE","Feuillu",FALSE,"Orthophoto"
1719607.2635,8294275.1443,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",9,2,140,"EN PLACE","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,0,NA,"ACEPLA","VILLE","Feuillu",FALSE,"Orthophoto"
1719622.0987,8294261.2363,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",13,2,145,"EN PLACE","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,0,NA,"ACEPSE","VILLE","Feuillu",FALSE,"Orthophoto"
1719628.289,8294254.6929,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",13,3,180,"EN PLACE","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,0,NA,"ACEPSE","VILLE","Feuillu",FALSE,"Orthophoto"
1719636.6519,8294247.2695,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",13,3,145,"EN PLACE","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,0,NA,"ACEPSE","VILLE","Feuillu",FALSE,"Orthophoto"
1719648.008,8294236.3667,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",16,3,160,"EN PLACE","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,0,NA,"ACEPSE","VILLE","Feuillu",FALSE,"Orthophoto"
1719669.6023,8294216.6255,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",13,3,150,"EN PLACE","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,0,NA,"ACEPSE","VILLE","Feuillu",FALSE,"Orthophoto"
1719676.7385,8294209.9353,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",10,2,150,"Essouché","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,0,2018-04-30,"ACEPLA","VILLE","Feuillu",FALSE,"Orthophoto"
1719691.3417,8294196.9882,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",15,3,150,"EN PLACE","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,0,NA,"ACEPSE","VILLE","Feuillu",FALSE,"Orthophoto"
1719698.7177,8294190.0731,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",13,3,155,"EN PLACE","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,0,NA,"ACEPSE","VILLE","Feuillu",FALSE,"Orthophoto"
1719713.1378,8294176.2279,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",8,3,105,"EN PLACE","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,0,NA,"ACEPLA","VILLE","Feuillu",FALSE,"Orthophoto"
1719720.0855,8294170.4829,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",17,3,210,"EN PLACE","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,0,NA,"ACEPSE","VILLE","Feuillu",FALSE,"Orthophoto"
1719727.327,8294163.6939,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",13,3,125,"EN PLACE","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,0,NA,"ACEPLA","VILLE","Feuillu",FALSE,"Orthophoto"
1719735.8271,8294155.8283,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",15,3,200,"EN PLACE","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,0,NA,"ACEPSE","VILLE","Feuillu",FALSE,"Orthophoto"
1719894.4843,8294019.9895,"Quartier Saint-Martin - Oëstres","Boulevard de Verdun",10,2,110,"SUPPRIMÉ","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,0,2013-07-01,"ACEPSE","VILLE","Feuillu",FALSE,"Orthophoto"
1719889.7105,8294025.1398,"Quartier Saint-Martin - Oëstres","Boulevard de Verdun",9,2,80,"SUPPRIMÉ","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,0,2013-07-01,"ACEPSE","VILLE","Feuillu",FALSE,"Orthophoto"
1719881.948,8294034.1414,"Quartier Saint-Martin - Oëstres","Boulevard de Verdun",10,3,110,"SUPPRIMÉ","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,0,2013-07-01,"ACEPSE","VILLE","Feuillu",FALSE,"Orthophoto"
1719876.8829,8294039.5874,"Quartier Saint-Martin - Oëstres","Boulevard de Verdun",8,2,70,"SUPPRIMÉ","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,0,2013-07-01,"ACEPSE","VILLE","Feuillu",FALSE,"Orthophoto"
1719871.9285,8294046.1763,"Quartier Saint-Martin - Oëstres","Boulevard de Verdun",10,3,70,"SUPPRIMÉ","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,0,2013-07-01,"ACEPSE","VILLE","Feuillu",FALSE,"Orthophoto"
1719865.9138,8294052.9761,"Quartier Saint-Martin - Oëstres","Boulevard de Verdun",9,2,50,"SUPPRIMÉ","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,0,2013-07-01,"ACEPSE","VILLE","Feuillu",FALSE,"Orthophoto"
1719861.3126,8294058.1623,"Quartier Saint-Martin - Oëstres","Boulevard de Verdun",9,2,65,"SUPPRIMÉ","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,0,2013-07-01,"ACEPSE","VILLE","Feuillu",FALSE,"Orthophoto"
1719855.9022,8294064.2607,"Quartier Saint-Martin - Oëstres","Boulevard de Verdun",10,3,90,"SUPPRIMÉ","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,0,2013-07-01,"ACEPSE","VILLE","Feuillu",FALSE,"Orthophoto"
1719847.7222,8294072.7973,"Quartier Saint-Martin - Oëstres","Boulevard de Verdun",9,3,70,"SUPPRIMÉ","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,0,2013-07-01,"ACEPSE","VILLE","Feuillu",FALSE,"Orthophoto"
1719836.6776,8294084.7391,"Quartier Saint-Martin - Oëstres","Boulevard de Verdun",10,2,100,"SUPPRIMÉ","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,0,2013-07-01,"ACEPSE","VILLE","Feuillu",FALSE,"Orthophoto"
1719831.2861,8294090.8161,"Quartier Saint-Martin - Oëstres","Boulevard de Verdun",9,2,80,"SUPPRIMÉ","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,0,2013-07-01,"ACEPSE","VILLE","Feuillu",FALSE,"Orthophoto"
1719825.5836,8294097.244,"Quartier Saint-Martin - Oëstres","Boulevard de Verdun",9,2,70,"SUPPRIMÉ","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,0,2013-07-01,"ACEPSE","VILLE","Feuillu",FALSE,"Orthophoto"
1719821.0416,8294102.401,"Quartier Saint-Martin - Oëstres","Boulevard de Verdun",8,2,65,"SUPPRIMÉ","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,0,2013-07-01,"ACEPSE","VILLE","Feuillu",FALSE,"Orthophoto"
1719816.3685,8294107.3594,"Quartier Saint-Martin - Oëstres","Boulevard de Verdun",8,3,65,"SUPPRIMÉ","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,0,2013-07-01,"ACEPSE","VILLE","Feuillu",FALSE,"Orthophoto"
1719804.6975,8294121.2047,"Quartier Saint-Martin - Oëstres","Boulevard de Verdun",9,3,80,"SUPPRIMÉ","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,0,2013-07-01,"ACEPSE","VILLE","Feuillu",FALSE,"Orthophoto"
1719799.4131,8294126.749,"Quartier Saint-Martin - Oëstres","Boulevard de Verdun",10,3,95,"SUPPRIMÉ","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,0,2013-07-01,"ACEPSE","VILLE","Feuillu",FALSE,"Orthophoto"
1719793.8444,8294133.027,"Quartier Saint-Martin - Oëstres","Boulevard de Verdun",10,3,100,"SUPPRIMÉ","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,0,2013-07-01,"ACEPSE","VILLE","Feuillu",FALSE,"Orthophoto"
1719789.2619,8294138.4923,"Quartier Saint-Martin - Oëstres","Boulevard de Verdun",11,3,115,"SUPPRIMÉ","adulte","semi libre","gazon","Alignement","Non","RAS",NA,50,10,0,2013-07-01,"ACEPSE","VILLE","Feuillu",FALSE,"Orthophoto"
1719769.0392,8294132.2045,"Quartier Saint-Martin - Oëstres","Boulevard de Verdun",17,5,235,"SUPPRIMÉ","adulte","réduit relâché","gazon","Alignement","Non","RAS",NA,80,20,0,2014-05-01,"PLAACE","VILLE","Feuillu",FALSE,"Orthophoto"
1719775.4481,8294124.9808,"Quartier Saint-Martin - Oëstres","Boulevard de Verdun",17,5,180,"EN PLACE","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,80,20,0,NA,"PLAACE","VILLE","Feuillu",FALSE,"Orthophoto"
1719781.4911,8294118.1692,"Quartier Saint-Martin - Oëstres","Boulevard de Verdun",17,5,200,"EN PLACE","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,80,20,0,NA,"PLAACE","VILLE","Feuillu",FALSE,"Orthophoto"
1719786.5187,8294112.9839,"Quartier Saint-Martin - Oëstres","Boulevard de Verdun",17,5,190,"EN PLACE","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,80,20,0,NA,"PLAACE","VILLE","Feuillu",FALSE,"Orthophoto"
1719791.3787,8294107.0243,"Quartier Saint-Martin - Oëstres","Boulevard de Verdun",17,5,180,"EN PLACE","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,80,20,0,NA,"PLAACE","VILLE","Feuillu",FALSE,"Orthophoto"
1719797.2914,8294100.3597,"Quartier Saint-Martin - Oëstres","Boulevard de Verdun",17,5,195,"EN PLACE","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,80,20,0,NA,"PLAACE","VILLE","Feuillu",FALSE,"Orthophoto"
1719803.0486,8294093.8703,"Quartier Saint-Martin - Oëstres","Boulevard de Verdun",17,5,180,"EN PLACE","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,80,20,0,NA,"PLAACE","VILLE","Feuillu",FALSE,"Orthophoto"
1719807.9867,8294088.5945,"Quartier Saint-Martin - Oëstres","Boulevard de Verdun",17,5,180,"EN PLACE","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,80,20,0,NA,"PLAACE","VILLE","Feuillu",FALSE,"Orthophoto"
1719812.9524,8294082.6656,"Quartier Saint-Martin - Oëstres","Boulevard de Verdun",17,5,175,"EN PLACE","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,80,20,0,NA,"PLAACE","VILLE","Feuillu",FALSE,"Orthophoto"
1719818.0985,8294076.9066,"Quartier Saint-Martin - Oëstres","Boulevard de Verdun",17,5,185,"EN PLACE","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,80,20,0,NA,"PLAACE","VILLE","Feuillu",FALSE,"Orthophoto"
1719823.45,8294070.8746,"Quartier Saint-Martin - Oëstres","Boulevard de Verdun",17,5,190,"EN PLACE","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,80,20,0,NA,"PLAACE","VILLE","Feuillu",FALSE,"Orthophoto"
1719828.5935,8294065.0771,"Quartier Saint-Martin - Oëstres","Boulevard de Verdun",17,5,210,"EN PLACE","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,80,20,0,NA,"PLAACE","VILLE","Feuillu",FALSE,"Orthophoto"
1719834.0417,8294058.936,"Quartier Saint-Martin - Oëstres","Boulevard de Verdun",17,5,210,"EN PLACE","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,80,20,0,NA,"PLAACE","VILLE","Feuillu",FALSE,"Orthophoto"
1719838.9182,8294053.4394,"Quartier Saint-Martin - Oëstres","Boulevard de Verdun",17,5,215,"EN PLACE","adulte","réduit relâché","Revetement non permeable","Alignement",NA,"RAS",NA,80,20,0,NA,"PLAACE","VILLE","Feuillu",FALSE,"Orthophoto"
1719213.5949,8294311.72,"Quartier Saint-Martin - Oëstres","Rue de la Chaussée Romaine",7,3,170,"EN PLACE","adulte","tête de chat","Revetement non permeable","Alignement",NA,"RAS",NA,50,10,0,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719204.4884,8294314.9059,"Quartier Saint-Martin - Oëstres","Rue de la Chaussée Romaine",7,3,170,"EN PLACE","adulte","tête de chat","Revetement non permeable","Alignement",NA,"RAS",NA,50,10,0,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719186.3065,8294321.4978,"Quartier Saint-Martin - Oëstres","Rue de la Chaussée Romaine",7,3,175,"Non essouché","adulte","tête de chat","Revetement non permeable","Alignement",NA,"RAS",NA,50,10,0,2019-06-30,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719176.3666,8294325.0341,"Quartier Saint-Martin - Oëstres","Rue de la Chaussée Romaine",7,3,150,"EN PLACE","adulte","tête de chat","Revetement non permeable","Alignement",NA,"RAS",NA,50,10,0,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719167.362,8294328.2263,"Quartier Saint-Martin - Oëstres","Rue de la Chaussée Romaine",7,3,140,"EN PLACE","adulte","tête de chat","Revetement non permeable","Alignement",NA,"RAS",NA,50,10,0,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719149.0317,8294335.0917,"Quartier Saint-Martin - Oëstres","Rue de la Chaussée Romaine",7,4,160,"EN PLACE","adulte","tête de chat","Revetement non permeable","Alignement",NA,"RAS",NA,50,10,0,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719139.0502,8294338.9043,"Quartier Saint-Martin - Oëstres","Rue de la Chaussée Romaine",7,3,155,"EN PLACE","adulte","tête de chat","Revetement non permeable","Alignement",NA,"RAS",NA,50,10,0,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719130.0914,8294341.8477,"Quartier Saint-Martin - Oëstres","Rue de la Chaussée Romaine",7,3,120,"SUPPRIMÉ","adulte","tête de chat","Revetement non permeable","Alignement",NA,"aménagement arrêt de bus",NA,50,10,0,2019-11-30,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
